teks,amarah,antisipasi,menjijikkan,takut,sukacita,Cinta,optimisme,pesimisme,kesedihan,kejutan,memercayai
"Wahai orang-orang yang beriman, jika dikatakan kepadamu, ""Berilah tempat dalam majelis-majelis,"" maka berilah tempat, niscaya Allah akan memberi tempat bagimu. Dan jika dikatakan kepadamu, ""Berdirilah,"" maka berdirilah. Allah akan meninggikan orang-orang yang beriman di antara kamu dan orang-orang yang diberi ilmu pengetahuan beberapa derajat. Dan Allah Maha Mengetahui apa yang kamu kerjakan.",1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
" Wahai orang-orang yang beriman, jika kamu berunding dengan Rasulullah, hendaklah kamu bersedekah sebelum berunding dengan diri sendiri. Yang demikian itu lebih baik bagimu dan lebih suci. Jika kamu tidak menemukan sesuatu pun, maka sesungguhnya Allah Maha Pengampun lagi Maha Penyayang.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
"Apakah kamu takut bersedekah sebelum kamu berbincang-bincang dengan diri sendiri? Tetapi jika kamu tidak melakukannya dan Allah telah mengampuni dosa-dosamu, maka dirikanlah salat, bayarkanlah zakat, dan taatilah Allah dan Rasul-Nya. Dan Allah Maha Mengetahui apa yang kamu kerjakan.",1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
" ۞ Tidakkah kamu perhatikan orang-orang yang menjadikan suatu kaum sebagai sekutu yang telah dimurkai Allah? Mereka itu bukan termasuk kamu dan bukan pula termasuk mereka, dan mereka bersumpah dusta, padahal mereka mengetahuinya.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
 Allah telah menyiapkan azab yang pedih bagi mereka. Sungguh buruk apa yang telah mereka kerjakan.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Mereka menjadikan sumpah-sumpah mereka sebagai perisai dan menghalangi manusia dari jalan Allah. Maka bagi mereka azab yang menghinakan.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Harta dan anak-anak mereka tidak akan berguna sedikit pun bagi mereka di sisi Allah. Mereka itulah penghuni neraka, mereka kekal di dalamnya.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Pada hari Allah membangkitkan mereka semua, lalu mereka bersumpah kepada-Nya sebagaimana mereka bersumpah kepadamu, dan mereka mengira bahwa mereka benar-benar berbuat sesuatu. Sesungguhnya mereka itulah orang-orang yang berdusta.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
"Setan telah mengalahkan mereka dan membuat mereka lupa mengingat Allah. Mereka itulah golongan setan. Sungguh, golongan setanlah yang merugi.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Sesungguhnya orang-orang yang menentang Allah dan Rasul-Nya, mereka itu termasuk orang-orang yang paling hina.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Allah telah berfirman, “Sesungguhnya Aku dan para utusan-Ku akan menang.” Sesungguhnya Allah Maha Perkasa lagi Maha Tinggi kekuasaan-Nya.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
"Kamu tidak akan mendapati suatu kaum yang beriman kepada Allah dan Hari Akhir, memiliki rasa sayang kepada orang-orang yang menentang Allah dan Rasul-Nya, sekalipun orang-orang itu bapak-bapak, anak-anak, saudara-saudara, atau keluarga mereka. Mereka itu—Allah telah menanamkan keimanan di dalam hati mereka, menguatkan mereka dengan ruh dari-Nya, dan akan memasukkan mereka ke dalam surga-surga yang mengalir di bawahnya sungai-sungai, sungai-sungai, mereka kekal di dalamnya. Allah ridha kepada mereka dan mereka pun ridha kepada-Nya. Mereka itulah golongan Allah. Sesungguhnya, golongan Allah—merekalah orang-orang yang beruntung.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
