teks,amarah,antisipasi,menjijikkan,takut,sukacita,Cinta,optimisme,pesimisme,kesedihan,kejutan,memercayai
"Dengan itu, Allah memberi petunjuk kepada orang-orang yang mencari keridhaan-Nya kepada jalan kedamaian dan mengeluarkan mereka dari kegelapan menuju cahaya dengan izin-Nya dan memberi mereka petunjuk kepada jalan yang lurus.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
" Sungguh telah kafir orang-orang yang mengatakan, ""Sesungguhnya Allah adalah Al-Masih putra Maryam."" Katakanlah, ""Maka siapakah yang dapat menolak (azab) Allah, jika Dia menghendaki membinasakan Al-Masih putra Maryam, dan ibunya, dan semua orang yang ada di bumi semuanya?"" Dan kepunyaan Allah-lah kerajaan langit dan bumi dan apa yang ada di antara keduanya. Dia menciptakan apa yang Dia kehendaki, dan Allah Maha Kuasa atas segala sesuatu.",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
"Dan orang-orang Yahudi dan Nasrani berkata, ""Kami adalah anak-anak Allah dan kekasih-kekasih-Nya."" Katakanlah, ""Maka mengapa Dia menyiksa kamu karena dosa-dosamu?"" Padahal kamu hanyalah manusia di antara makhluk-makhluk yang Dia ciptakan. Dia mengampuni siapa yang Dia kehendaki dan menyiksa siapa yang Dia kehendaki. Dan milik Allah-lah kerajaan langit dan bumi dan apa yang ada di antara keduanya, dan kepada-Nya-lah tempat kembali.",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
" Wahai Ahli Kitab, telah datang kepadamu Rasul Kami yang menjelaskan kepadamu apa yang telah jelas setelah beberapa masa rasul, agar kamu tidak mengatakan, ""Tidak datang kepada kami seorang pembawa kabar gembira dan seorang pemberi peringatan."" Padahal telah datang kepadamu seorang pembawa kabar gembira dan seorang pemberi peringatan. Dan Allah Maha Kuasa atas segala sesuatu.",1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
"Dan ingatlah ketika Musa berkata kepada kaumnya, “Hai kaumku, ingatlah akan nikmat Allah kepadamu, ketika Dia menjadikan di tengah-tengah kamu beberapa nabi, dan menjadikan kamu raja-raja, dan memberikan kepadamu apa yang belum pernah diberikan-Nya kepada seorang pun di antara semesta alam.”",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Hai kaumku, masuklah ke tanah suci yang telah ditetapkan Allah bagimu, dan janganlah kamu berpaling [dari agama] sehingga menjadi orang-orang yang merugi.",1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
" Mereka berkata, ""Hai Musa, sesungguhnya di dalamnya ada kaum yang zalim, dan kami tidak akan memasukinya sampai mereka keluar. Jika mereka keluar, maka kami akan memasukinya.""",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
"Dua orang laki-laki dari golongan orang-orang yang bertakwa, yang telah diberi nikmat oleh Allah, berkata, ""Masuklah kepada mereka melalui pintu itu, dan apabila kamu telah memasukinya, niscaya kamu akan menjadi orang-orang yang unggul. Dan hanya kepada Allah bertawakallah, jika kamu orang-orang yang beriman.""",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
" Mereka berkata, ""Hai Musa, kami sekali-kali tidak akan memasukinya selama mereka masih di dalamnya. Maka pergilah, engkau dan Tuhanmu, dan berperanglah. Sesungguhnya kami ini sedang duduk di sini.""",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
" Ia berkata, ""Ya Tuhanku, sesungguhnya aku tidak memiliki apa-apa selain diriku dan saudaraku, maka pisahkanlah kami dari orang-orang yang fasik.""",0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
"Beliau bersabda, ""Maka diharamkan bagi mereka (menikah) selama empat puluh tahun, selama mereka mengembara di muka bumi. Maka janganlah kamu bersedih hati terhadap kaum yang fasik itu.""",0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
" ۞ Dan bacakanlah kepada mereka berita tentang kedua putra Adam dengan sebenarnya, ketika keduanya mempersembahkan kurban, lalu kurban itu diterima dari salah seorang di antara mereka dan tidak diterima dari yang lain. Ia berkata, ""Sesungguhnya aku akan membunuhmu."" Ia berkata, ""Sesungguhnya Allah hanya menerima dari orang-orang yang bertakwa.""",1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
" Jika engkau mengulurkan tanganmu kepadaku untuk membunuhku, aku tidak akan mengulurkan tanganku kepadamu untuk membunuhmu. Sesungguhnya aku takut kepada Allah, Tuhan semesta alam.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
"Sesungguhnya aku ingin engkau menanggung dosaku dan dosamu, dan menjadikanmu penghuni neraka. Itulah balasan bagi orang-orang yang zalim.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Maka nafsunya mendorongnya untuk membunuh saudaranya, maka ia pun membunuhnya, maka jadilah ia termasuk orang-orang yang merugi.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Kemudian Allah mengutus seekor burung gagak yang mengais-ngais tanah untuk menunjukkan kepadanya bagaimana menyembunyikan aib saudaranya. Ia berkata, ""Celakalah aku! Aku tidak mampu seperti burung gagak ini dan menyembunyikan aib saudaraku!"" Maka ia pun menjadi salah seorang yang menyesal.",1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
"Oleh karena itu, Kami tetapkan kepada Bani Israil: ""Barangsiapa yang membunuh seorang manusia, bukan karena (membunuh) jiwa orang lain, atau bukan karena membuat kerusakan di muka bumi, maka seolah-olah dia telah membunuh manusia semuanya. Dan barangsiapa yang memelihara kehidupan seorang manusia, maka seolah-olah dia telah memelihara kehidupan manusia semuanya. Dan sesungguhnya telah datang kepada mereka utusan-utusan Kami dengan bukti-bukti yang nyata; kemudian sesungguhnya banyak di antara mereka sesudah itu di seluruh muka bumi, mereka tidak berbuat sia-sia.""",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Sesungguhnya balasan bagi orang-orang yang memerangi Allah dan Rasul-Nya dan membuat kerusakan di muka bumi, hanyalah dibunuh atau disalib, atau dipotong tangan dan kaki mereka secara bergantian, atau diusir dari muka bumi. Yang demikian itu adalah kehinaan bagi mereka di dunia, dan di akhirat mereka akan mendapat azab yang besar.",1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
 Kecuali orang-orang yang bertobat sebelum kamu memiliki kekuasaan atas mereka. Maka ketahuilah bahwa Allah Maha Pengampun lagi Maha Penyayang.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"Hai orang-orang yang beriman, bertakwalah kepada Allah dan carilah jalan untuk mendekatkan diri kepada-Nya dan berjihad di jalan-Nya agar kamu beruntung.",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
" Sesungguhnya orang-orang kafir, seandainya mereka memiliki segala sesuatu yang ada di bumi dan lebih dari itu untuk menebus diri mereka dari azab hari kiamat, niscaya tidak akan diterima (amal saleh) dari mereka, dan bagi mereka azab yang pedih.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
" Mereka ingin keluar dari api neraka, tetapi mereka tidak akan pernah bisa keluar. Dan bagi mereka adalah azab yang kekal.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
"Adapun pencuri laki-laki, baik laki-laki maupun perempuan, potonglah tangan keduanya sebagai balasan atas apa yang telah mereka kerjakan, sebagai pengusiran dari Allah. Dan Allah Maha Perkasa lagi Maha Bijaksana.",1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
" Barangsiapa bertobat setelah melakukan kesalahan dan memperbaiki diri, maka sesungguhnya Allah akan menerima tobatnya. Sesungguhnya Allah Maha Pengampun lagi Maha Penyayang.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
 Tidakkah kamu tahu bahwa Allah-lah pemilik kerajaan langit dan bumi? Dia menyiksa siapa yang Dia kehendaki dan mengampuni siapa yang Dia kehendaki. Dan Allah Maha Kuasa atas segala sesuatu.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"Wahai Rasul, janganlah kamu bersedih hati oleh orang-orang yang tergesa-gesa ke dalam kekufuran, di antara mereka yang mengatakan, ""Kami telah beriman,"" dengan mulut mereka, padahal hati mereka tidak beriman, dan di antara orang-orang Yahudi, mereka mendengarkan kebatilan, mereka mendengarkan kaum lain yang belum datang kepadamu. Mereka memutarbalikkan perkataan dari tata cara yang semestinya, dengan mengatakan, ""Jika kamu diberi ini, ambillah!"" dan jika kamu tidak diberi ini, maka berhati-hatilah! Dan barangsiapa yang Allah hendak mengujimu, kamu tidak akan memperoleh baginya sedikit pun dari Allah. Mereka itulah orang-orang yang Allah tidak hendak membersihkan hatinya. Bagi mereka kehinaan di dunia, dan bagi mereka di akhirat azab yang besar.",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
"Mereka adalah orang-orang yang mendengarkan kebatilan dan memakan harta yang haram. Maka jika mereka datang kepadamu, putuskanlah perkara di antara mereka atau jauhilah mereka. Dan jika kamu jauhilah mereka, niscaya mereka tidak akan merugikanmu sedikit pun. Dan jika kamu memutuskan perkara, maka putuskanlah perkara di antara mereka dengan adil. Sesungguhnya Allah menyukai orang-orang yang berlaku adil.",1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
" Bagaimana mungkin mereka menjadikanmu hakim, padahal mereka memiliki Taurat, yang di dalamnya terdapat hukum Allah? Kemudian mereka berpaling setelah itu. Dan mereka bukanlah orang-orang yang beriman.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"Sesungguhnya Kami telah menurunkan Kitab Taurat yang di dalamnya terdapat petunjuk dan cahaya. Para nabi yang berserah diri telah memutuskan perkara dengan Kitab Taurat itu untuk orang-orang Yahudi, demikian pula para pendeta dan ulama, berdasarkan Kitab Suci yang telah mereka percayakan kepada mereka, dan mereka menjadi saksi atasnya. Maka janganlah kamu takut kepada manusia, tetapi takutlah kepada-Ku, dan janganlah kamu menukar ayat-ayat-Ku dengan harga yang murah. Dan barangsiapa yang tidak memutuskan perkara menurut apa yang diturunkan Allah, maka mereka itulah orang-orang yang kafir.",1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
"Dan Kami tetapkan bagi mereka di dalamnya: ""Nyawa dibalas nyawa, mata dibalas mata, hidung dibalas hidung, telinga dibalas telinga, gigi dibalas gigi, dan luka-luka ada pembalasan yang setimpal. Barangsiapa bersedekah, maka itu menjadi penebus dosa baginya. Dan barangsiapa tidak memutuskan menurut apa yang diturunkan Allah, maka mereka itulah orang-orang yang zalim.""",0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
"Dan Kami ikuti jejak mereka dengan Isa putra Maryam, membenarkan kitab Taurat yang sebelumnya. Dan Kami berikan kepadanya Injil yang di dalamnya terdapat petunjuk dan cahaya, dan membenarkan kitab Taurat yang sebelumnya, serta petunjuk dan pengajaran bagi orang-orang yang bertakwa.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Hendaklah Ahli Injil memutuskan berdasarkan apa yang diturunkan Allah di dalamnya. Dan barangsiapa yang tidak memutuskan berdasarkan apa yang diturunkan Allah, maka mereka itulah orang-orang yang fasik.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
"Dan telah Kami turunkan kepadamu Kitab (Al-Qur'an) dengan sebenarnya; membenarkan Kitab yang sebelumnya, yaitu Kitab Suci, dan sebagai pembeda atasnya. Maka putuskanlah keputusan di antara mereka menurut apa yang diturunkan Allah, dan janganlah kamu mengikuti hawa nafsu mereka menyimpang dari apa yang telah datang kepadamu dari kebenaran. Untuk masing-masing kamu, Kami tetapkan bagi kamu suatu syariat dan suatu tata cara. Dan seandainya Allah menghendaki, tentu Dia menjadikan kamu satu umat, tetapi (firman-Nya) untuk menguji kamu terhadap apa yang kamu (harapkan), dan (firman-Nya), ""Hai Muhammad, sesungguhnya Dia Maha Penyayang."" Dia telah memberikan karunia-Nya kepadamu, maka bersegeralah kamu berbuat kebajikan. Kepada Allah-lah tempat kembali kamu semuanya, lalu Dia beritakan kepadamu apa yang dahulu kamu selalu berselisih.",0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
"Dan putuskanlah perkara di antara mereka menurut apa yang telah diturunkan Allah, dan janganlah kamu mengikuti hawa nafsu mereka, dan berhati-hatilah terhadap mereka, agar mereka tidak menyesatkan kamu dari sebagian apa yang telah diturunkan Allah kepadamu. Tetapi jika mereka berpaling, maka ketahuilah bahwa Allah hanya hendak menimpakan siksaan kepada mereka karena sebagian dosa mereka, dan sesungguhnya banyak di antara manusia yang benar-benar fasik.",1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
 Apakah mereka mencari keadilan di masa jahiliyah? Dan siapakah yang lebih baik daripada Allah dalam memutuskan perkara bagi kaum yang yakin?,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
"Hai orang-orang yang beriman, janganlah kamu mengambil orang-orang Yahudi dan Nasrani sebagai pemimpin. Sesungguhnya mereka adalah pemimpin bagi sebagian yang lain. Dan barangsiapa di antara kamu mengambil mereka sebagai pemimpin, maka sesungguhnya dia termasuk di antara mereka. Sesungguhnya Allah tidak memberi petunjuk kepada orang-orang yang zalim.",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Maka kamu akan melihat orang-orang yang bersegera masuk ke dalam hati mereka penyakit, sambil berkata: ""Kami khawatir akan ditimpa malapetaka."" Mudah-mudahan Allah mendatangkan kemenangan atau keputusan dari-Nya, lalu mereka menyesal atas apa yang mereka sembunyikan dalam diri mereka.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
"Dan orang-orang yang beriman berkata, ""Inikah orang-orang yang telah bersumpah dengan nama Allah, bahwa mereka benar-benar bersama kamu?"" Telah sia-sia amal mereka dan mereka adalah orang-orang yang merugi.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
" Hai orang-orang yang beriman, barangsiapa di antara kamu yang murtad dari agamanya, maka Allah akan mendatangkan suatu kaum yang dicintai-Nya dan yang juga mencintai-Nya, yaitu mereka yang bersikap lemah lembut terhadap orang-orang yang beriman, bersikap keras terhadap orang-orang kafir, berjihad di jalan Allah, dan tidak takut kepada celaan orang-orang yang mencela. Itulah karunia Allah; Dia memberikannya kepada siapa yang Dia kehendaki, dan Allah Maha Luas (karunia-Nya). Maha Mengetahui.",1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
"Sesungguhnya sekutu kamu hanyalah Allah, Rasul-Nya, dan orang-orang yang beriman, yaitu orang-orang yang mendirikan shalat dan menunaikan zakat, dan mereka ruku' dalam shalat.",1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
" Dan barangsiapa menjadikan Allah, Rasul-Nya dan orang-orang yang beriman menjadi wali-Nya, maka sesungguhnya, partai Allah, merekalah yang menang.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
" Hai orang-orang yang beriman, janganlah kamu menjadikan orang-orang yang menjadikan agamamu sebagai olok-olokan dan bahan tertawaan di antara orang-orang yang diberi Kitab Suci sebelum kamu dan orang-orang kafir sebagai sekutu. Dan bertakwalah kepada Allah, jika kamu orang-orang yang beriman.",1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
"Dan ketika kamu menyerukan salat, mereka menganggapnya sebagai olok-olokan dan hiburan. Hal itu karena mereka adalah kaum yang tidak berakal.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Katakanlah: ""Hai Ahli Kitab, mengapa kamu menyalahkan kami, selain dari pada kenyataan bahwa kami beriman kepada Allah, kitab yang diwahyukan kepada kami dan kitab yang diwahyukan sebelumnya, dan bahwa kebanyakan kamu orang-orang fasik?""",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
" Katakanlah, ""Maukah aku kabarkan kepadamu tentang balasan yang lebih buruk dari itu, sebagai balasan dari Allah? Yaitu orang-orang yang telah dilaknat Allah, yang telah Dia murka, dan Dia jadikan di antara mereka kera dan babi, dan mereka menyembah tuhan-tuhan palsu. Merekalah yang lebih buruk kedudukannya dan lebih sesat dari jalan yang benar.""",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
"Dan ketika mereka datang kepadamu, mereka berkata, ""Kami telah beriman,"" padahal mereka masuk dalam keadaan kafir dan keluar dalam keadaan kafir. Dan Allah Maha Mengetahui apa yang mereka sembunyikan.",1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
" Dan kamu akan melihat banyak dari mereka tergesa-gesa dalam dosa, agresi, dan memakan harta haram. Kejahatanlah yang telah mereka lakukan.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
 Mengapa para rabi dan pendeta tidak melarang mereka dari ucapan mereka yang berdosa dan konsumsi harta yang haram? Sungguh jahat apa yang telah mereka lakukan.,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
"Dan orang-orang Yahudi berkata, ""Tangan Allah terbelenggu."" Tangan mereka terbelenggu, dan terkutuklah mereka karena apa yang mereka katakan. Bahkan, tangan-Nya terentang; Dia menafkahkan apa yang Dia kehendaki. Dan apa yang diturunkan kepadamu dari Tuhanmu pasti akan menambah banyak dari mereka dalam kefasikan dan kekafiran. Dan Kami telah menimpakan permusuhan dan kebencian di antara mereka sampai hari kiamat. Setiap kali mereka menyalakan api, api peperangan yang telah dipadamkan Allah, dan mereka berusaha membuat kerusakan di bumi. Dan Allah tidak menyukai orang-orang yang membuat kerusakan.",0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
"Dan seandainya Ahli Kitab beriman dan bertakwa kepada Allah, niscaya Kami hapus kesalahan-kesalahan mereka dan Kami masukkan mereka ke dalam surga yang penuh kenikmatan.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Dan seandainya mereka menjunjung tinggi Taurat, Injil, dan apa yang diturunkan kepada mereka dari Tuhan mereka, niscaya mereka akan menghancurkan dari atas dan dari bawah kaki mereka. Di antara mereka ada kaum yang moderat, tetapi banyak di antara mereka -- amat buruk apa yang mereka perbuat.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
"Wahai Rasul, sampaikanlah apa yang telah diturunkan kepadamu dari Tuhanmu. Jika tidak kamu kerjakan, berarti kamu belum menyampaikan amanat-Nya. Dan Allah akan melindungimu dari manusia. Sesungguhnya Allah tidak memberi petunjuk kepada orang-orang yang kafir.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Katakanlah, ""Hai Ahli Kitab, kamu tidak akan berada di atas sesuatu pun sebelum kamu menegakkan Taurat, Injil, dan apa yang diturunkan kepadamu dari Tuhanmu. Dan apa yang diturunkan kepadamu dari Tuhanmu pasti akan menambah banyak dari mereka dalam kefasikan dan kekafiran. Maka janganlah kamu bersedih hati terhadap orang-orang yang kafir.",1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
"Sesungguhnya orang-orang yang beriman, orang-orang Yahudi, Nasrani dan Shabiin, orang-orang yang beriman kepada Allah, hari kemudian dan beramal saleh, tidak ada kekhawatiran terhadap mereka dan tidak (pula) mereka bersedih hati.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
