teks,amarah,antisipasi,menjijikkan,takut,sukacita,Cinta,optimisme,pesimisme,kesedihan,kejutan,memercayai
Engkau masukkan malam ke dalam siang dan masukkan siang ke dalam malam. Engkau keluarkan yang hidup dari yang mati dan keluarkan yang mati dari yang hidup. Dan Engkau memberi rezeki kepada siapa yang Engkau kehendaki tanpa perhitungan.,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Janganlah orang-orang mukmin menjadikan orang-orang kafir sebagai wali, dengan meninggalkan orang-orang mukmin. Dan barangsiapa yang melakukan hal itu, maka ia tidak ada sedikit pun dosa bagi Allah, kecuali kamu takut kepada mereka karena takut. Dan Allah memperingatkan kamu tentang diri-Nya, dan kepada Allah-lah tempat kembali.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
"Katakanlah, ""Jika kamu menyembunyikan apa yang ada dalam hatimu atau kamu melahirkannya, Allah mengetahuinya. Dan Dia mengetahui apa yang ada di langit dan apa yang ada di bumi. Dan Allah Maha Kuasa atas segala sesuatu.""",0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
" Pada hari ketika setiap jiwa mendapati kebaikan dan keburukan yang telah diperbuatnya, ia berharap agar antara keduanya ada jarak yang jauh. Dan Allah memperingatkan kamu tentang diri-Nya, dan Allah Maha Baik kepada hamba-hamba-Nya.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Katakanlah, ""Jika kamu mencintai Allah, ikutilah aku, niscaya Allah mengasihi dan mengampuni dosa-dosamu. Allah Maha Pengampun lagi Maha Penyayang.""",0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
"Katakanlah, ""Taatilah Allah dan Rasul-Nya. Jika mereka berpaling, maka sesungguhnya Allah tidak menyukai orang-orang kafir.""",0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
" Sesungguhnya Allah telah memilih Adam, Nuh, keluarga Ibrahim dan keluarga Imran untuk seluruh alam.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Keturunan, sebagian dari mereka berasal dari sebagian yang lain. Dan Allah Maha Mendengar lagi Maha Mengetahui.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Ketika istri Imran berkata, ""Ya Tuhanku, aku telah bernazar kepada-Mu apa yang ada dalam rahimku, yang telah disucikan [untuk melayani-Mu], maka terimalah ini dariku. Sesungguhnya Engkau Maha Mendengar lagi Maha Mengetahui.""",0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
"Dan ketika ia melahirkan, ia berkata, ""Ya Tuhanku, sesungguhnya aku telah melahirkan seorang anak perempuan. Dan Allah Maha Mengetahui apa yang dilahirkannya, dan laki-laki itu tidaklah seperti perempuan. Dan sesungguhnya aku telah menamainya Maryam, dan sesungguhnya aku berlindung kepadanya dan keturunannya dari setan yang terkutuk.""",0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
" Maka Tuhannya pun menerimanya dengan penuh kemurahan hati, menumbuhkannya dalam akhlak yang baik, dan menempatkannya dalam pemeliharaan Zakharia. Setiap kali Zakharia masuk menemuinya di tempat suci, ia mendapati rezeki bersamanya. Ia bertanya, ""Hai Maryam, dari mana kamu memperoleh rezeki ini?"" Maryam menjawab, ""Ini dari sisi Allah. Sesungguhnya Allah memberi rezeki kepada siapa yang Dia kehendaki tanpa perhitungan.""",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
"Maka Zakharia pun berdoa kepada Tuhannya, katanya, ""Ya Tuhanku, anugrahkanlah kepadaku dari sisi-Mu keturunan yang baik. Sesungguhnya Engkau Maha Mendengar doa.""",0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
" Maka para malaikat memanggilnya ketika ia sedang salat di Baitullah (Mekkah), ""Sesungguhnya Allah menggembirakan kamu dengan (berita) Yahya, dan membenarkan (kelahiran) seorang Nabi yang datang dari Allah, seorang pemimpin yang suci dan seorang nabi dari orang-orang yang saleh.""",0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
" Ia berkata, ""Ya Tuhanku, bagaimana aku akan memiliki anak, sedangkan usiaku telah lanjut dan istriku mandul?"" Ia berkata, ""Demikianlah Allah berbuat apa yang Dia kehendaki.""",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
"Ia berkata, ""Ya Tuhanku, berikanlah aku suatu tanda."" Ia berkata, ""Tanda bagimu adalah bahwa kamu tidak berbicara kepada manusia selama tiga hari kecuali dengan isyarat. Dan ingatlah Tuhanmu sebanyak-banyaknya dan bertasbihlah di waktu petang dan pagi.""",0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
" Dan ketika para malaikat berkata, “Hai Maryam, sesungguhnya Allah telah memilih kamu, menyucikan kamu dan melebihkan kamu atas wanita-wanita seluruh alam.”",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Hai Maryam, taatlah kepada Tuhanmu, dan sujudlah serta ruku'lah bersama orang-orang yang ruku'.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
"Ini termasuk berita-berita gaib yang Kami wahyukan kepadamu, [wahai Muhammad]. Dan kamu tidak bersama mereka ketika mereka menorehkan pena mereka tentang siapa di antara mereka yang akan bertanggung jawab atas kematian Maryam. Dan kamu tidak bersama mereka ketika mereka berdebat.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
" Ketika para malaikat berkata, “Hai Maryam, sesungguhnya Allah menggembirakan kamu dengan seorang kalimat (yang lahir) daripada-Nya, namanya Al Masih, Isa putra Maryam, seorang terkemuka di dunia dan di akhirat dan termasuk orang-orang yang didekatkan kepada Allah.”",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Dan dia berbicara kepada manusia ketika masih buaian dan ketika sudah dewasa, dan dia termasuk orang-orang yang saleh.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"Ia berkata, ""Ya Tuhanku, bagaimana mungkin aku mempunyai anak, padahal tidak pernah ada seorang pun yang menyentuhku?"" Ia berkata, ""Demikianlah Allah menciptakan apa yang Dia kehendaki. Jika Dia berketetapan suatu perkara, Dia hanya berfirman, 'Jadilah!' Maka jadilah ia.""",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
" Dan Dia akan mengajarkannya Kitab, hikmah, Taurat dan Injil.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"Dan seorang utusan kepada Bani Israil, [seraya berkata], “Sesungguhnya aku telah datang kepadamu dengan membawa suatu tanda dari Tuhanmu. Aku ciptakan untukmu dari tanah liat yang bentuknya seperti burung, lalu Aku tiup ke dalamnya, maka ia menjadi burung dengan izin Allah. Aku menyembuhkan orang buta dan orang kusta, dan Aku menghidupkan orang mati dengan izin Allah. Dan aku beritakan kepadamu apa yang [Al-Qur'an] katakan tentang Hari Kiamat. Kamu makan dan apa yang kamu simpan di rumahmu. Sesungguhnya pada yang demikian itu benar-benar terdapat tanda bagimu, jika kamu orang-orang yang beriman.",0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
"Dan membenarkan apa yang sebelumku dari Taurat, dan menghalalkan bagimu sebagian dari apa yang diharamkan bagimu. Dan aku datang kepadamu dengan membawa suatu tanda dari Tuhanmu, maka bertakwalah kepada Allah dan taatilah aku.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Sesungguhnya Allah adalah Tuhanku dan Tuhanmu, maka sembahlah Dia. Ini adalah jalan yang lurus.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" ۞ Dan ketika Yesus mengetahui kekafiran mereka, ia berkata, ""Siapakah yang akan menjadi penolongku di jalan Allah?"" Para pengikutnya berkata, ""Kami adalah penolong Allah. Kami telah beriman kepada Allah, dan bersaksi bahwa kami adalah orang-orang Muslim [yang berserah diri].""",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"Ya Tuhan kami, kami telah beriman kepada apa yang Engkau turunkan dan telah mengikuti Rasul, karena itu daftarkanlah kami di antara orang-orang yang menyaksikan.",1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
" Dan mereka berencana, dan Allah pun berencana. Dan Allah adalah sebaik-baik perencana.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Ketika Allah berfirman, ""Hai Isa, sesungguhnya Aku akan menerimamu dan mengangkatmu kepada-Ku, menyucikanmu dari orang-orang kafir, dan menjadikan orang-orang yang mengikutimu lebih tinggi derajatnya dari orang-orang kafir hingga Hari Kiamat. Kemudian kepada-Ku-lah tempat kembalimu, dan Aku akan mengadili di antara kamu tentang apa yang dahulu selalu kamu perselisihkan.""",0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
"Adapun orang-orang yang kafir, maka akan Ku-siksa mereka dengan siksaan yang keras di dunia dan di akhirat, dan mereka sekali-kali tidak memperoleh penolong.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
" Adapun orang-orang yang beriman dan mengerjakan amal saleh, Allah akan memberi mereka pahala yang sempurna. Dan Allah tidak menyukai orang-orang yang zalim.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
 Demikianlah Kami bacakan kepadamu sebagian ayat-ayat dan zikir yang bijaksana.,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
" Sesungguhnya, perumpamaan Yesus di hadapan Allah adalah seperti perumpamaan Adam. Allah menciptakannya dari debu, lalu berfirman kepadanya, ""Jadilah,"" maka jadilah ia.",0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
" Kebenaran itu datangnya dari Tuhanmu, karena itu janganlah kamu termasuk orang-orang yang ragu.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"Maka barangsiapa yang membantah kamu tentang (perbuatan) itu sesudah datang kepadamu ilmu pengetahuan, maka katakanlah: ""Marilah kita panggil anak-anak lelaki kami dan anak-anak lelaki kamu, istri-istri kami dan istri-istri kamu, diri kita sendiri dan diri kita sendiri, kemudian marilah kita berdoa dengan sungguh-sungguh dan kutuklah Allah atas orang-orang yang berdusta.""",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
" Sesungguhnya, inilah kisah yang benar. Dan tidak ada Tuhan selain Allah, dan sesungguhnya, Allah, Dialah Yang Maha Perkasa lagi Maha Bijaksana.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
" Jika mereka berpaling, maka sesungguhnya Allah Maha Mengetahui tentang orang-orang yang membuat kerusakan.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"Katakanlah, ""Hai Ahli Kitab, marilah kita kepada suatu kalimat yang adil antara kami dan kamu, yaitu bahwa kita tidak akan menyembah selain Allah, tidak mempersekutukan-Nya dengan apa pun, dan tidak menjadikan sebagian kita sebagai tuhan selain Allah."" Jika mereka berpaling, maka katakanlah, ""Saksikanlah bahwa kami adalah orang-orang yang berserah diri.""",0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
" Wahai Ahli Kitab, mengapa kalian berdebat tentang Abraham, padahal Taurat dan Injil baru diturunkan setelahnya? Maka tidakkah kalian mau berpikir?",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"Ini dia! Kalian berdebat tentang apa yang kalian ketahui. Lalu mengapa kalian berdebat tentang apa yang tidak kalian ketahui? Padahal Allah mengetahui, sedangkan kalian tidak mengetahui.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
" Abraham bukanlah seorang Yahudi atau Kristen, tetapi dia adalah seorang yang condong kepada kebenaran, seorang Muslim [yang berserah diri kepada Tuhan]. Dan dia bukanlah termasuk orang-orang musyrik.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
" Sesungguhnya, orang-orang yang paling berhak atas Ibrahim adalah mereka yang mengikutinya, Nabi ini, dan orang-orang yang beriman. Dan Allah adalah penolong orang-orang yang beriman.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
"Segolongan dari Ahli Kitab ingin menyesatkan kamu, padahal mereka hanyalah menyesatkan diri mereka sendiri, sedang mereka tidak menyadarinya.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
" Hai Ahli Kitab, mengapa kamu kafir kepada ayat-ayat Allah, padahal kamu adalah orang-orang yang menyaksikan?",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
" Hai Ahli Kitab, mengapa kamu mencampuradukkan yang hak dengan yang bathil dan menyembunyikan yang hak, padahal kamu mengetahuinya?",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
" Dan sebagian dari Ahli Kitab berkata, ""Percayalah kepada apa yang diturunkan kepada orang-orang yang beriman di awal hari, dan kafirlah kamu pada akhirnya, mudah-mudahan mereka kembali.""",0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
"Dan janganlah kamu beriman kecuali kepada orang yang mengikuti agamamu. Katakanlah, ""Sesungguhnya petunjuk itu adalah petunjuk Allah, yaitu agar setiap orang diberi seperti apa yang diberikan kepadamu, atau agar mereka berdebat denganmu di hadapan Tuhanmu."" Katakanlah, ""Sesungguhnya karunia itu di tangan Allah. Dia memberikannya kepada siapa yang Dia kehendaki. Dan Allah Maha Luas (karunia-Nya) lagi Maha Mengetahui.""",0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
 Dia melimpahkan rahmat-Nya kepada siapa yang Dia kehendaki. Dan Allah Maha Besar karunia-Nya.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"۞ Dan di antara Ahli Kitab ada orang yang jika kamu mempercayakan kepadanya sejumlah besar harta, niscaya ia akan mengembalikannya kepadamu. Dan di antara mereka ada orang yang jika kamu mempercayakan kepadanya satu dinar, niscaya ia tidak akan mengembalikannya kepadamu, kecuali selama kamu masih memegang tanggung jawab atasnya. Yang demikian itu karena mereka berkata, ""Tidak ada dosa bagi kami terhadap orang-orang yang buta huruf,"" dan mereka berkata dusta terhadap Allah, padahal mereka mengetahuinya.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Ya, barangsiapa yang menepati janjinya dan bertakwa, maka sungguh, Allah menyukai orang-orang yang bertakwa.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"Sesungguhnya orang-orang yang menukar perjanjian Allah dan sumpah mereka dengan harga yang sedikit, mereka itu tidak mendapat bagian apa pun di akhirat. Allah tidak akan berbicara dengan mereka dan tidak akan melihat kepada mereka pada hari kiamat dan tidak (pula) menyucikan mereka. Dan bagi mereka azab yang pedih.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
" Dan sesungguhnya di antara mereka ada segolongan yang memutarbalikkan Kitab Suci dengan lidah mereka, agar kamu mengira (Al-Qur'an) itu sebagian dari Kitab Suci, padahal (Al-Qur'an itu) bukan dari Kitab Suci. Dan mereka berkata, ""Ini dari Allah,"" padahal (Al-Qur'an itu) bukan dari Allah. Dan mereka mengatakan dusta terhadap Allah, padahal mereka mengetahuinya.",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
"Bukanlah bagi manusia bahwa Allah memberikan kepadanya Kitab Suci, hikmah dan kenabian, lalu ia berkata kepada manusia: ""Jadilah hamba-Ku, bukan Allah!"", tetapi: ""Jadilah kamu orang-orang yang saleh, karena kamu telah diajari Kitab Suci dan karena kamu telah mempelajarinya.""",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
 Dan Dia tidak memerintahkan kalian untuk menjadikan para malaikat dan para nabi sebagai tuhan. Apakah Dia akan memerintahkan kalian untuk kafir setelah kalian menjadi Muslim?,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
"Dan (ingatlah) ketika Allah mengambil perjanjian dari para nabi, “Apa saja yang telah Aku berikan kepadamu, yaitu Kitab Suci dan hikmah, lalu datang kepadamu seorang Rasul yang membenarkan apa yang ada padamu, maka hendaklah kamu beriman kepadanya dan mendukungnya.” Allah berfirman, “Apakah kamu telah mengakui dan mengambil atas dirimu perjanjian-Ku?” Mereka menjawab, “Kami telah mengakuinya.” Allah berfirman, “Maka, jadikanlah saksi, dan Aku beserta kamu termasuk orang-orang yang menjadi saksi.”",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Barangsiapa yang berpaling sesudah itu, maka mereka itulah orang-orang yang fasik.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Apakah mereka mencari agama yang lain selain agama Allah, padahal kepada-Nya-lah berserah diri semua yang di langit dan di bumi, baik dengan suka hati maupun dengan paksa, dan hanya kepada-Nya-lah mereka dikembalikan?",0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
"Katakanlah, ""Kami beriman kepada Allah, kitab-kitab yang diwahyukan kepada kami, kitab-kitab yang diwahyukan kepada Ibrahim, Ismail, Ishak, Yakub, dan suku-suku lainnya, dan kitab-kitab yang diberikan kepada Musa, Isa, dan para nabi dari Tuhan mereka. Kami tidak membeda-bedakan seorang pun di antara mereka, dan kami adalah orang-orang yang berserah diri kepada-Nya.""",0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
" Dan barangsiapa yang menghendaki selain Islam sebagai agama, maka sekali-kali tidaklah akan diterima daripadanya, dan dia di akhirat termasuk orang-orang yang rugi.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
"Bagaimana Allah dapat memberi petunjuk kepada kaum yang kafir setelah mereka beriman, dan telah bersaksi bahwa Rasulullah itu benar dan telah datang kepada mereka bukti-bukti yang nyata? Dan Allah tidak memberi petunjuk kepada kaum yang zalim.",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
" Balasan bagi mereka ialah laknat Allah, para malaikat dan manusia semuanya.",1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
 Mereka akan kekal di dalamnya. Hukuman mereka tidak akan diringankan dan mereka tidak akan diberi tangguh.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
" Kecuali orang-orang yang bertaubat sesudah itu dan memperbaiki diri, maka sesungguhnya Allah Maha Pengampun lagi Maha Penyayang.",1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
"Sesungguhnya orang-orang yang kafir setelah mereka beriman, kemudian mereka bertambah kafir, maka tobat mereka tidak akan diterima. Dan mereka itulah orang-orang yang sesat.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
