verse_number,arab,king_fahd,kemenag,google_translate
38,وَٱلَّذِينَ يُنفِقُونَ أَمْوَٰلَهُمْ رِئَآءَ ٱلنَّاسِ وَلَا يُؤْمِنُونَ بِٱللَّهِ وَلَا بِٱلْيَوْمِ ٱلْـَٔاخِرِ ۗ وَمَن يَكُنِ ٱلشَّيْطَـٰنُ لَهُۥ قَرِينًا فَسَآءَ قَرِينًا,"Dan (juga) orang-orang yang menafkahkan harta-harta mereka karena ria kepada manusia, dan orang-orang yang tidak beriman kepada Allah dan kepada hari kemudian. Barang siapa yang mengambil setan itu menjadi temannya, maka setan itu adalah teman yang seburuk-buruknya.","Dan (juga) orang-orang yang menginfakkan hartanya karena riya` kepada orang lain (ingin dilihat dan dipuji), dan orang-orang yang tidak beriman kepada Allah dan kepada hari kemudian. Barang siapa menjadikan setan sebagai temannya, maka (ketahuilah) dia (setan itu) adalah teman yang sangat jahat.","Dan mereka yang menghabiskan urusan mereka adalah kepala orang, dan mereka tidak percaya pada Tuhan, atau pada hari Quran"
39,وَمَاذَا عَلَيْهِمْ لَوْ ءَامَنُوا۟ بِٱللَّهِ وَٱلْيَوْمِ ٱلْـَٔاخِرِ وَأَنفَقُوا۟ مِمَّا رَزَقَهُمُ ٱللَّهُ ۚ وَكَانَ ٱللَّهُ بِهِمْ عَلِيمًا,Apakah kemudaratannya bagi mereka kalau mereka beriman kepada Allah dan hari kemudian dan menafkahkan sebagian rezeki yang telah diberikan Allah kepada mereka? Dan adalah Allah Maha Mengetahui keadaan mereka.,Dan apa (keberatan) bagi mereka jika mereka beriman kepada Allah dan hari kemudian dan menginfakkan sebagian rezeki yang telah diberikan Allah kepadanya? Dan Allah Maha Mengetahui keadaan mereka.,"Dan atas mereka, jika mereka percaya kepada Tuhan, dan hari Tuhan, dan mereka diatur waktunya dengan apa yang telah mereka berikan kepada mereka."
40,إِنَّ ٱللَّهَ لَا يَظْلِمُ مِثْقَالَ ذَرَّةٍ ۖ وَإِن تَكُ حَسَنَةً يُضَـٰعِفْهَا وَيُؤْتِ مِن لَّدُنْهُ أَجْرًا عَظِيمًا,"Sesungguhnya Allah tidak menganiaya seseorang walaupun sebesar zarah, dan jika ada kebajikan sebesar zarah, niscaya Allah akan melipatgandakannya dan memberikan dari sisi-Nya pahala yang besar.","Sungguh, Allah tidak akan menzalimi seseorang walaupun sebesar zarah, dan jika ada kebajikan (sekecil zarah), niscaya Allah akan melipatgandakannya dan memberikan pahala yang besar dari sisi-Nya.",Tuhan tidak menindas beban atom.
41,فَكَيْفَ إِذَا جِئْنَا مِن كُلِّ أُمَّةٍۭ بِشَهِيدٍ وَجِئْنَا بِكَ عَلَىٰ هَـٰٓؤُلَآءِ شَهِيدًا,"Maka bagaimanakah (halnya orang kafir nanti), apabila Kami mendatangkan seseorang saksi (rasul) dari tiap-tiap umat dan Kami mendatangkan kamu (Muhammad) sebagai saksi atas mereka itu (sebagai umatmu).","Dan bagaimanakah (keadaan orang kafir nanti), jika Kami mendatangkan seorang saksi (Rasul) dari setiap umat dan Kami mendatangkan engkau (Muhammad) sebagai saksi atas mereka.","Bagaimana kami datang dari setiap bangsa dengan seorang martir, dan kami datang kepada Anda untuk seorang martir"
42,يَوْمَئِذٍ يَوَدُّ ٱلَّذِينَ كَفَرُوا۟ وَعَصَوُا۟ ٱلرَّسُولَ لَوْ تُسَوَّىٰ بِهِمُ ٱلْأَرْضُ وَلَا يَكْتُمُونَ ٱللَّهَ حَدِيثًا,"Di hari itu, orang-orang kafir dan orang-orang yang mendurhakai rasul ingin supaya mereka disamaratakan dengan tanah, dan mereka tidak dapat menyembunyikan (dari Allah) sesuatu kejadian pun.","Pada hari itu, orang yang kafir dan orang yang mendurhakai Rasul (Muhammad), berharap sekiranya mereka diratakan dengan tanah (dikubur atau hancur luluh menjadi tanah), padahal mereka tidak dapat menyembunyikan sesuatu kejadian apa pun dari Allah.","Kemudian tangan orang -orang yang tidak percaya dan tidak mematuhi utusan, jika bumi akan diselesaikan dengan mereka, dan mereka tidak akan menyembunyikan hadis Allah"
43,يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ لَا تَقْرَبُوا۟ ٱلصَّلَوٰةَ وَأَنتُمْ سُكَـٰرَىٰ حَتَّىٰ تَعْلَمُوا۟ مَا تَقُولُونَ وَلَا جُنُبًا إِلَّا عَابِرِى سَبِيلٍ حَتَّىٰ تَغْتَسِلُوا۟ ۚ وَإِن كُنتُم مَّرْضَىٰٓ أَوْ عَلَىٰ سَفَرٍ أَوْ جَآءَ أَحَدٌ مِّنكُم مِّنَ ٱلْغَآئِطِ أَوْ لَـٰمَسْتُمُ ٱلنِّسَآءَ فَلَمْ تَجِدُوا۟ مَآءً فَتَيَمَّمُوا۟ صَعِيدًا طَيِّبًا فَٱمْسَحُوا۟ بِوُجُوهِكُمْ وَأَيْدِيكُمْ ۗ إِنَّ ٱللَّهَ كَانَ عَفُوًّا غَفُورًا,"Hai orang-orang yang beriman, janganlah kamu salat, sedang kamu dalam keadaan mabuk, sehingga kamu mengerti apa yang kamu ucapkan, (jangan pula menghampiri masjid) sedang kamu dalam keadaan junub, terkecuali sekedar berlalu saja, hingga kamu mandi.  Dan jika kamu sakit, atau sedang dalam musafir, atau kembali dari tempat buang air, atau kamu telah menyentuh perempuan, kemudian kamu tidak mendapat air, maka bertayamumlah kamu dengan tanah yang baik (suci); sapulah mukamu dan tanganmu.  Sesungguhnya Allah Maha Pemaaf lagi Maha Pengampun.","Wahai orang yang beriman! Janganlah kamu mendekati salat, ketika kamu dalam keadaan mabuk, sampai kamu sadar apa yang kamu ucapkan, dan jangan pula (kamu hampiri masjid ketika kamu) dalam keadaan junub kecuali sekedar melewati jalan saja, sebelum kamu mandi (mandi junub). Adapun jika kamu sakit atau sedang dalam perjalanan atau sehabis buang air atau kamu telah menyentuh perempuan, sedangkan kamu tidak mendapat air, maka bertayamumlah kamu dengan debu yang baik (suci); usaplah wajahmu dan tanganmu dengan debu itu. Sungguh, Allah Maha Pemaaf, Maha Pengampun.","O, mereka yang percaya, tidak mendekat membuat Anda ۚ dan jika Anda puas atau dalam perjalanan atau salah satu dari Anda dari Anda dari ahli bahasa jadi, Anda akan menyelesaikan kejutan yang baik, jadi hapus Anda dengan wajah dan tangan Anda ۗ Tuhan memaafkan pemaafkan"
44,أَلَمْ تَرَ إِلَى ٱلَّذِينَ أُوتُوا۟ نَصِيبًا مِّنَ ٱلْكِتَـٰبِ يَشْتَرُونَ ٱلضَّلَـٰلَةَ وَيُرِيدُونَ أَن تَضِلُّوا۟ ٱلسَّبِيلَ,Apakah kamu tidak melihat orang-orang yang telah diberi bahagian dari Alkitab (Taurat)? Mereka membeli (memilih) kesesatan (dengan petunjuk) dan mereka bermaksud supaya kamu tersesat (menyimpang) dari jalan (yang benar).,Tidakkah kamu memperhatikan orang yang telah diberi bagian Kitab (Taurat)? Mereka membeli kesesatan dan mereka menghendaki agar kamu tersesat (menyimpang) dari jalan (yang benar).,"Apakah Anda tidak melihat mereka yang telah memberikan sebagian besar raja, mereka membeli kemalangan dan ingin menyesatkan"
45,وَٱللَّهُ أَعْلَمُ بِأَعْدَآئِكُمْ ۚ وَكَفَىٰ بِٱللَّهِ وَلِيًّا وَكَفَىٰ بِٱللَّهِ نَصِيرًا,Dan Allah lebih mengetahui (dari pada kamu) tentang musuh-musuhmu.  Dan cukuplah Allah menjadi pelindung (bagimu).  Dan cukuplah Allah menjadi Penolong (bagimu).,Dan Allah lebih mengetahui tentang musuh-musuhmu. Cukuplah Allah menjadi pelindung dan cukuplah Allah menjadi penolong (bagimu).,Dan Tuhan tahu yang terbaik dari jumlah Anda ۚ dan cukup bagi Tuhan dan cukup bagi Tuhan untuk mendukung
46,مِّنَ ٱلَّذِينَ هَادُوا۟ يُحَرِّفُونَ ٱلْكَلِمَ عَن مَّوَاضِعِهِۦ وَيَقُولُونَ سَمِعْنَا وَعَصَيْنَا وَٱسْمَعْ غَيْرَ مُسْمَعٍ وَرَٰعِنَا لَيًّۢا بِأَلْسِنَتِهِمْ وَطَعْنًا فِى ٱلدِّينِ ۚ وَلَوْ أَنَّهُمْ قَالُوا۟ سَمِعْنَا وَأَطَعْنَا وَٱسْمَعْ وَٱنظُرْنَا لَكَانَ خَيْرًا لَّهُمْ وَأَقْوَمَ وَلَـٰكِن لَّعَنَهُمُ ٱللَّهُ بِكُفْرِهِمْ فَلَا يُؤْمِنُونَ إِلَّا قَلِيلًا,"Yaitu orang-orang Yahudi, mereka mengubah perkataan dari tempat-tempatnya. Mereka berkata, ""Kami mendengar, tetapi kami tidak mau menurutinya"".  Dan (mereka mengatakan pula), ""Dengarlah"", sedang kamu sebenarnya tidak mendengar apa-apa.  Dan (mereka mengatakan), ""Rā`inā"", dengan memutar-mutar lidahnya dan mencela agama. Sekiranya mereka mengatakan, ""Kami mendengar dan patuh, dan dengarlah, dan perhatikanlah kami"", tentulah itu lebih baik bagi mereka dan lebih tepat, akan tetapi Allah mengutuk mereka karena kekafiran mereka. Mereka tidak beriman kecuali iman yang sangat tipis.","(Yaitu) di antara orang Yahudi, yang mengubah perkataan dari tempat-tempatnya. Dan mereka berkata, ""Kami mendengar, tetapi kami tidak mau menurutinya."" Dan (mereka mengatakan pula), ""Dengarlah,"" sedang (engkau Muhammad sebenarnya) tidak mendengar apa pun."" Dan (mereka mengatakan), ""Rā'inā"" dengan memutarbalikkan lidahnya dan mencela agama. Sekiranya mereka mengatakan, ""Kami mendengar dan patuh, dan dengarlah, dan perhatikanlah kami,"" tentulah itu lebih baik bagi mereka dan lebih tepat, tetapi Allah melaknat mereka, karena kekafiran mereka. Mereka tidak beriman kecuali sedikit sekali.","Dari mereka yang telah membimbing mereka, mereka adalah kata tentang humornya, dan mereka mengatakan kita mendengar kita, ketidaktaatan kita, dan mendengar, jadi dia mendengarkan kita, dan dia mendengarkan kita. Dalam agama ۚ dan jika mereka berkata, “Kami mendengar dan menaati kami dan mendengar, dan pandangan kami akan lebih baik bagi mereka, dan saya akan diberkati, dan bagi mereka kepada Tuhan, karena Tuhan adalah untuk mereka. Kecuali sedikit"
47,يَـٰٓأَيُّهَا ٱلَّذِينَ أُوتُوا۟ ٱلْكِتَـٰبَ ءَامِنُوا۟ بِمَا نَزَّلْنَا مُصَدِّقًا لِّمَا مَعَكُم مِّن قَبْلِ أَن نَّطْمِسَ وُجُوهًا فَنَرُدَّهَا عَلَىٰٓ أَدْبَارِهَآ أَوْ نَلْعَنَهُمْ كَمَا لَعَنَّآ أَصْحَـٰبَ ٱلسَّبْتِ ۚ وَكَانَ أَمْرُ ٱللَّهِ مَفْعُولًا,"Hai orang-orang yang telah diberi Alkitab, berimanlah kamu kepada apa yang telah Kami turunkan (Al-Qur`ān) yang membenarkan kitab yang ada pada kamu sebelum Kami mengubah muka(mu), lalu Kami putarkan ke belakang atau Kami kutuk mereka sebagaimana Kami telah mengutuk orang-orang (yang berbuat maksiat) pada hari Sabtu. Dan ketetapan Allah pasti berlaku.","Wahai orang-orang yang telah diberi Kitab! Berimanlah kamu kepada apa yang telah Kami turunkan (Alquran) yang membenarkan Kitab yang ada pada kamu, sebelum Kami mengubah wajah-wajah(mu), lalu Kami putar ke belakang  atau Kami laknat mereka sebagaimana Kami melaknat orang-orang (yang berbuat maksiat) pada hari Sabat (sabtu). Dan ketetapan Allah pasti berlaku.","O, mereka yang telah memberi Anda Tuhan, mereka akan diberkati dengan apa yang telah kami datangi dengan tulus, seperti yang kami miliki di hadapan Anda, kami mengutuk mereka ketika kami mengutuk hak asuh atas pengutuk ۚ dan perintah Allah itu efektif"
48,إِنَّ ٱللَّهَ لَا يَغْفِرُ أَن يُشْرَكَ بِهِۦ وَيَغْفِرُ مَا دُونَ ذَٰلِكَ لِمَن يَشَآءُ ۚ وَمَن يُشْرِكْ بِٱللَّهِ فَقَدِ ٱفْتَرَىٰٓ إِثْمًا عَظِيمًا,"Sesungguhnya Allah tidak akan mengampuni dosa syirik, dan Dia mengampuni segala dosa yang selain dari (syirik) itu, bagi siapa yang dikehendaki-Nya. Barang siapa yang mempersekutukan Allah, maka sungguh ia telah berbuat dosa yang besar.","Sesungguhnya Allah tidak akan mengampuni (dosa) karena mempersekutukan-Nya (syirik), dan Dia mengampuni apa (dosa) yang selain (syirik) itu bagi siapa yang Dia kehendaki. Barang siapa mempersekutukan Allah, maka sungguh, dia telah berbuat dosa yang besar.",Tuhan tidak mengampuni bahwa Dia akan terlibat di dalamnya dan mengampuni apa yang tanpa itu bagi mereka yang akan
49,أَلَمْ تَرَ إِلَى ٱلَّذِينَ يُزَكُّونَ أَنفُسَهُم ۚ بَلِ ٱللَّهُ يُزَكِّى مَن يَشَآءُ وَلَا يُظْلَمُونَ فَتِيلًا,Apakah kamu tidak memperhatikan orang yang menganggap dirinya bersih? Sebenarnya Allah membersihkan siapa yang dikehendaki-Nya dan mereka tidak dianiaya sedikit pun.,Tidakkah engkau memperhatikan orang-orang yang menganggap dirinya suci (orang Yahudi dan Nasrani)? Sebenarnya Allah menyucikan siapa yang Dia kehendaki dan mereka tidak dizalimi sedikit pun.,"Apakah Anda tidak melihat kepada mereka yang Zakat sendiri ۚ lebih tepatnya, Tuhan akan merekomendasikan mereka yang tidak akan menjadi?"
50,ٱنظُرْ كَيْفَ يَفْتَرُونَ عَلَى ٱللَّهِ ٱلْكَذِبَ ۖ وَكَفَىٰ بِهِۦٓ إِثْمًا مُّبِينًا,"Perhatikanlah, betapakah mereka mengada-adakan dusta terhadap Allah? Dan cukuplah perbuatan itu menjadi dosa yang nyata (bagi mereka).","Perhatikanlah, betapa mereka mengada-adakan kebohongan terhadap Allah? Dan cukuplah perbuatan itu menjadi dosa yang nyata (bagi mereka).",Lihatlah bagaimana mereka memikat Tuhan berbohong.
51,أَلَمْ تَرَ إِلَى ٱلَّذِينَ أُوتُوا۟ نَصِيبًا مِّنَ ٱلْكِتَـٰبِ يُؤْمِنُونَ بِٱلْجِبْتِ وَٱلطَّـٰغُوتِ وَيَقُولُونَ لِلَّذِينَ كَفَرُوا۟ هَـٰٓؤُلَآءِ أَهْدَىٰ مِنَ ٱلَّذِينَ ءَامَنُوا۟ سَبِيلًا,Apakah kamu tidak memperhatikan orang-orang yang diberi bagian dari Alkitab? Mereka percaya kepada jibti dan ṭāgūt  dan mengatakan kepada orang-orang Kafir (musyrik Mekah) bahwa mereka itu lebih benar jalannya daripada orang-orang yang beriman. ,"Tidakkah engkau memperhatikan orang-orang yang diberi bagian dari Kitab (Taurat)? Mereka percaya kepada Jibt dan Ṭāgūt, dan mengatakan kepada orang-orang kafir (musyrik Mekkah), bahwa mereka itu lebih benar jalannya daripada orang-orang yang beriman.",Apakah Anda tidak melihat mereka yang telah memberi Anda bagian dari raja yang percaya pada tugas dan tiran dan berkata kepada mereka yang tidak percaya mereka yang percaya
52,أُو۟لَـٰٓئِكَ ٱلَّذِينَ لَعَنَهُمُ ٱللَّهُ ۖ وَمَن يَلْعَنِ ٱللَّهُ فَلَن تَجِدَ لَهُۥ نَصِيرًا,"Mereka itulah orang yang dikutuk Allah. Barang siapa yang dikutuk Allah, niscaya kamu sekali-kali tidak akan memperoleh penolong baginya.","Mereka itulah orang-orang yang dilaknat Allah. Dan barang siapa dilaknat Allah, niscaya engkau tidak akan mendapatkan penolong baginya.","Mereka yang adalah mereka yang mengutuk mereka, Tuhan dan siapa pun mengutuk Tuhan, Anda tidak akan menemukan kemenangan untuknya"
53,أَمْ لَهُمْ نَصِيبٌ مِّنَ ٱلْمُلْكِ فَإِذًا لَّا يُؤْتُونَ ٱلنَّاسَ نَقِيرًا,"Ataukah ada bagi mereka bagian dari kerajaan (kekuasaan)? Kendatipun ada, mereka tidak akan memberikan sedikit pun (kebajikan) kepada manusia,","Ataukah mereka mempunyai bagian dari kerajaan (kekuasaan), meskipun mereka tidak akan memberikan sedikit pun (kebajikan) kepada manusia,","Atau apakah mereka memiliki bagian dari raja, maka mereka tidak akan memberi orang rantai transmisi"
54,أَمْ يَحْسُدُونَ ٱلنَّاسَ عَلَىٰ مَآ ءَاتَىٰهُمُ ٱللَّهُ مِن فَضْلِهِۦ ۖ فَقَدْ ءَاتَيْنَآ ءَالَ إِبْرَٰهِيمَ ٱلْكِتَـٰبَ وَٱلْحِكْمَةَ وَءَاتَيْنَـٰهُم مُّلْكًا عَظِيمًا,"ataukah mereka dengki kepada manusia (Muhammad) lantaran karunia yang Allah telah berikan kepadanya? Sesungguhnya Kami telah memberikan Kitab dan Hikmah kepada keluarga Ibrāhīm, dan Kami telah memberikan kepadanya kerajaan yang besar.","ataukah mereka dengki kepada manusia (Muhammad) karena karunia yang telah diberikan Allah kepadanya? Sungguh, Kami telah memberikan Kitab dan Hikmah kepada keluarga Ibrahim, dan Kami telah memberikan kepada mereka kerajaan (kekuasaan) yang besar.",Atau apakah mereka iri dengan apa yang Tuhan berikan kepada mereka dari rahmat -Nya. Besar
55,فَمِنْهُم مَّنْ ءَامَنَ بِهِۦ وَمِنْهُم مَّن صَدَّ عَنْهُ ۚ وَكَفَىٰ بِجَهَنَّمَ سَعِيرًا,"Maka di antara mereka (orang-orang yang dengki itu), ada orang-orang yang beriman kepadanya, dan di antara mereka ada orang-orang yang menghalangi (manusia) dari beriman kepadanya.  Dan cukuplah (bagi mereka) Jahanam yang menyala-nyala apinya.","Maka di antara mereka (yang dengki itu), ada yang beriman kepadanya dan ada pula yang menghalangi (manusia beriman) kepadanya. Cukuplah (bagi mereka) neraka Jahanam yang menyala-nyala apinya.","Beberapa dari mereka percaya akan hal itu, dan beberapa dari mereka yang mengusir"
56,إِنَّ ٱلَّذِينَ كَفَرُوا۟ بِـَٔايَـٰتِنَا سَوْفَ نُصْلِيهِمْ نَارًا كُلَّمَا نَضِجَتْ جُلُودُهُم بَدَّلْنَـٰهُمْ جُلُودًا غَيْرَهَا لِيَذُوقُوا۟ ٱلْعَذَابَ ۗ إِنَّ ٱللَّهَ كَانَ عَزِيزًا حَكِيمًا,"Sesungguhnya orang-orang yang kafir kepada ayat-ayat Kami, kelak akan Kami masukkan mereka ke dalam neraka.  Setiap kali kulit mereka hangus, Kami ganti kulit mereka dengan kulit yang lain supaya mereka merasakan azab. Sesungguhnya Allah Maha Perkasa lagi Maha Bijaksana.","Sungguh, orang-orang yang kafir kepada ayat-ayat Kami, kelak akan Kami masukkan ke dalam neraka. Setiap kali kulit mereka hangus, Kami ganti dengan kulit yang lain, agar mereka merasakan azab. Sungguh, Allah Mahaperkasa, Mahabijaksana.","Bagi mereka yang tidak percaya di tangan kami, kami akan berdoa untuk mereka, karena mereka telah menyatukan hati mereka dengan dosa -dosa mereka, sehingga mereka tidak akan sama. Tuhan adalah orang bijak, sayang"
57,وَٱلَّذِينَ ءَامَنُوا۟ وَعَمِلُوا۟ ٱلصَّـٰلِحَـٰتِ سَنُدْخِلُهُمْ جَنَّـٰتٍ تَجْرِى مِن تَحْتِهَا ٱلْأَنْهَـٰرُ خَـٰلِدِينَ فِيهَآ أَبَدًا ۖ لَّهُمْ فِيهَآ أَزْوَٰجٌ مُّطَهَّرَةٌ ۖ وَنُدْخِلُهُمْ ظِلًّا ظَلِيلًا,"Dan orang-orang yang beriman dan mengerjakan amal-amal yang saleh, kelak akan Kami masukkan mereka ke dalam surga yang di dalamnya mengalir sungai-sungai; mereka kekal  di dalamnya selama-lamanya; mereka di dalamnya mempunyai istri-istri yang suci, dan Kami masukkan mereka ke tempat yang teduh lagi nyaman.","Adapun orang-orang yang beriman dan mengerjakan kebajikan, kelak akan Kami masukkan ke dalam surga yang mengalir di bawahnya sungai-sungai, mereka kekal di dalamnya selama-lamanya. Di sana mereka mempunyai pasangan-pasangan yang suci, dan Kami masukkan mereka ke tempat yang teduh lagi nyaman.","Dan mereka yang percaya dan melakukan Anda, kami akan memasuki mereka sebagai surga yang berjalan dari bawahnya membersihkan"
58,۞ إِنَّ ٱللَّهَ يَأْمُرُكُمْ أَن تُؤَدُّوا۟ ٱلْأَمَـٰنَـٰتِ إِلَىٰٓ أَهْلِهَا وَإِذَا حَكَمْتُم بَيْنَ ٱلنَّاسِ أَن تَحْكُمُوا۟ بِٱلْعَدْلِ ۚ إِنَّ ٱللَّهَ نِعِمَّا يَعِظُكُم بِهِۦٓ ۗ إِنَّ ٱللَّهَ كَانَ سَمِيعًۢا بَصِيرًا,"Sesungguhnya Allah menyuruh kamu menyampaikan amanat kepada yang berhak menerimanya, dan (menyuruh kamu) apabila menetapkan hukum di antara manusia supaya kamu menetapkan dengan adil.  Sesungguhnya Allah memberi pengajaran yang sebaik-baiknya kepadamu.  Sesungguhnya Allah Maha Mendengar lagi Maha Melihat.","Sungguh, Allah menyuruhmu menyampaikan amanat kepada yang berhak menerimanya, dan apabila kamu menetapkan hukum di antara manusia hendaknya kamu menetapkannya dengan adil. Sungguh, Allah sebaik-baik yang memberi pengajaran kepadamu. Sungguh, Allah Maha Mendengar, Maha Melihat.","۞ Tuhan memerintahkan Anda untuk melakukan ibu kepada Anda, dan jika Anda menghakimi di antara orang -orang, Anda akan menghakimi Anda. Dengan dia ۗ ۗ Tuhan mendengar"
59,يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوٓا۟ أَطِيعُوا۟ ٱللَّهَ وَأَطِيعُوا۟ ٱلرَّسُولَ وَأُو۟لِى ٱلْأَمْرِ مِنكُمْ ۖ فَإِن تَنَـٰزَعْتُمْ فِى شَىْءٍ فَرُدُّوهُ إِلَى ٱللَّهِ وَٱلرَّسُولِ إِن كُنتُمْ تُؤْمِنُونَ بِٱللَّهِ وَٱلْيَوْمِ ٱلْـَٔاخِرِ ۚ ذَٰلِكَ خَيْرٌ وَأَحْسَنُ تَأْوِيلًا,"Hai orang-orang yang beriman, taatilah Allah dan taatilah rasul-(Nya), dan ulil amri di antara kamu.  Kemudian jika kamu berlainan pendapat tentang sesuatu, maka kembalikanlah ia kepada Allah (Al-Qur`ān) dan rasul (sunahnya), jika kamu benar-benar beriman kepada Allah dan hari kemudian.  Yang demikian itu lebih utama (bagimu) dan lebih baik akibatnya.","Wahai orang-orang yang beriman! Taatilah Allah dan taatilah Rasul (Muhammad), dan Ulil Amri (pemegang kekuasaan) di antara kamu. Kemudian, jika kamu berbeda pendapat tentang sesuatu, maka kembalikanlah kepada Allah (Alquran) dan Rasul (sunahnya), jika kamu beriman kepada Allah dan hari kemudian. Yang demikian itu, lebih utama (bagimu) dan lebih baik akibatnya.","O, mereka yang aman dan utusan, jika Anda percaya pada Tuhan dan hari Anda baik."
60,أَلَمْ تَرَ إِلَى ٱلَّذِينَ يَزْعُمُونَ أَنَّهُمْ ءَامَنُوا۟ بِمَآ أُنزِلَ إِلَيْكَ وَمَآ أُنزِلَ مِن قَبْلِكَ يُرِيدُونَ أَن يَتَحَاكَمُوٓا۟ إِلَى ٱلطَّـٰغُوتِ وَقَدْ أُمِرُوٓا۟ أَن يَكْفُرُوا۟ بِهِۦ وَيُرِيدُ ٱلشَّيْطَـٰنُ أَن يُضِلَّهُمْ ضَلَـٰلًۢا بَعِيدًا,"Apakah kamu tidak memperhatikan orang-orang yang mengaku dirinya telah beriman kepada apa yang diturunkan kepadamu dan kepada apa yang diturunkan sebelum kamu? Mereka hendak berhakim kepada ṭāgūt , padahal mereka telah diperintah mengingkari ṭāgūt  itu.  Dan setan bermaksud menyesatkan mereka (dengan) penyesatan yang sejauh-jauhnya.","Tidakkah engkau (Muhammad) memperhatikan orang-orang yang mengaku bahwa mereka telah beriman kepada apa yang diturunkan kepadamu dan kepada apa yang diturunkan sebelummu? Tetapi mereka masih menginginkan ketetapan hukum kepada Tagut, padahal mereka telah diperintahkan untuk mengingkari Tagut itu. Dan setan bermaksud menyesatkan mereka (dengan) kesesatan yang sejauh-jauhnya.","Apakah Anda tidak melihat mereka yang mengklaim bahwa mereka percaya pada apa yang saya turunkan kepada Anda dan apa yang telah saya ungkapkan di hadapan Anda, mereka tidak percaya di dalamnya dan ingin Setan menyesatkan mereka"
61,وَإِذَا قِيلَ لَهُمْ تَعَالَوْا۟ إِلَىٰ مَآ أَنزَلَ ٱللَّهُ وَإِلَى ٱلرَّسُولِ رَأَيْتَ ٱلْمُنَـٰفِقِينَ يَصُدُّونَ عَنكَ صُدُودًا,"Apabila dikatakan kepada mereka, ""Marilah kamu (tunduk) kepada hukum yang Allah telah turunkan dan kepada hukum rasul"", niscaya kamu lihat orang-orang munafik menghalangi (manusia) dengan sekuat-kuatnya dari (mendekati) kamu.","Dan apabila dikatakan kepada mereka, ""Marilah (patuh) kepada apa yang diturunkan Allah dan (patuh) kepada Rasul,"" (niscaya) engkau (Muhammad) melihat orang munafik menghalangi dengan keras darimu.","Dan ketika mereka dikatakan kepada mereka, mereka akan mendatangi mereka dengan apa yang Tuhan ungkapkan kepada utusan itu, Anda melihat kesuksesan"
62,فَكَيْفَ إِذَآ أَصَـٰبَتْهُم مُّصِيبَةٌۢ بِمَا قَدَّمَتْ أَيْدِيهِمْ ثُمَّ جَآءُوكَ يَحْلِفُونَ بِٱللَّهِ إِنْ أَرَدْنَآ إِلَّآ إِحْسَـٰنًا وَتَوْفِيقًا,"Maka bagaimanakah halnya apabila mereka (orang-orang munafik) ditimpa sesuatu musibah disebabkan perbuatan tangan mereka sendiri, kemudian mereka datang kepadamu sambil bersumpah, ""Demi Allah, kami sekali-kali tidak menghendaki selain penyelesaian yang baik dan perdamaian yang sempurna"".","Maka bagaimana halnya apabila (kelak) musibah menimpa mereka (orang munafik) di sebabkan perbuatan tangannya sendiri, kemudian mereka datang kepadamu (Muhammad) sambil bersumpah, ""Demi Allah, kami sekali-kali tidak menghendaki selain kebaikan dan kedamaian.""","BAGAIMANA PENGALAMAN MEREKA ADALAH CALAMITAS, DENGAN APA APA TANGAN MEREKA DATANG DAN KEMUDIAN MEREKA AKAN DATANG KEPADA ALLAH."
63,أُو۟لَـٰٓئِكَ ٱلَّذِينَ يَعْلَمُ ٱللَّهُ مَا فِى قُلُوبِهِمْ فَأَعْرِضْ عَنْهُمْ وَعِظْهُمْ وَقُل لَّهُمْ فِىٓ أَنفُسِهِمْ قَوْلًۢا بَلِيغًا,"Mereka itu adalah orang-orang yang Allah mengetahui apa yang di dalam hati mereka.  Karena itu, berpalinglah kamu dari mereka, dan berilah mereka pelajaran, dan katakanlah kepada mereka perkataan yang membekas pada jiwa mereka.","Mereka itu adalah orang-orang yang (sesungguhnya) Allah mengetahui apa yang ada di dalam hatinya. Karena itu berpalinglah kamu dari mereka, dan berilah mereka nasihat, dan katakanlah kepada mereka perkataan yang membekas pada jiwanya.",Mereka yang tahu apa yang Tuhan ketahui di dalam hati mereka
